iter	Passed	Remaining
39701	2192502	568710
39702	2192656	568681
39703	2192788	568645
39704	2192922	568611
39705	2193053	568575
39706	2193175	568537
39707	2193302	568501
39708	2193427	568463
39709	2193561	568428
39710	2193695	568394
39711	2193964	568394
39712	2194010	568336
39713	2194044	568275
39714	2194074	568214
39715	2194100	568151
39716	2194128	568089
39717	2194158	568027
39718	2194188	567965
39719	2194217	567903
39720	2194246	567841
39721	2194281	567780
39722	2194311	567719
39723	2194342	567657
39724	2194375	567596
39725	2194407	567535
39726	2194438	567473
39727	2194468	567412
39728	2194505	567352
39729	2194538	567291
39730	2194568	567229
39731	2194599	567167
39732	2194632	567107
39733	2194666	567046
39734	2194694	566983
39735	2194723	566921
39736	2194758	566861
39737	2194796	566801
39738	2194827	566740
39739	2194860	566679
39740	2194891	566617
39741	2194923	566556
39742	2194955	566495
39743	2194985	566433
39744	2195015	566371
39745	2195365	566392
39746	2195498	566357
39747	2195621	566319
39748	2195766	566287
39749	2195898	566252
39750	2196052	566222
39751	2196373	566235
39752	2196497	566198
39753	2196634	566163
39754	2196766	566128
39755	2196928	566100
39756	2197057	566064
39757	2197352	566070
39758	2197378	566008
39759	2197432	565952
39760	2197464	565891
39761	2197494	565829
39762	2197521	565767
39763	2197549	565704
39764	2197578	565642
39765	2197605	565580
39766	2197634	565518
39767	2197662	565455
39768	2197696	565395
39769	2197725	565333
39770	2197755	565271
39771	2197785	565209
39772	2197816	565148
39773	2197845	565085
39774	2197876	565024
39775	2197907	564963
39776	2197940	564902
39777	2197973	564841
39778	2198003	564779
39779	2198033	564717
39780	2198064	564656
39781	2198099	564595
39782	2198131	564534
39783	2198162	564472
39784	2198195	564412
39785	2198229	564351
39786	2198262	564290
39787	2198291	564228
39788	2198323	564167
39789	2198358	564106
39790	2198390	564045
39791	2198421	563983
39792	2198832	564020
39793	2198967	563985
39794	2199098	563949
39795	2199231	563914
39796	2199353	563875
39797	2199466	563835
39798	2199598	563799
39799	2199732	563764
39800	2199866	563729
39801	2199996	563693
39802	2200125	563657
39803	2200562	563699
39804	2200604	563640
39805	2200637	563580
39806	2200666	563517
39807	2200691	563454
39808	2200717	563392
39809	2200746	563330
39810	2200776	563268
39811	2200804	563206
39812	2200834	563144
39813	2200864	563082
39814	2200897	563021
39815	2200926	562959
39816	2200957	562898
39817	2200987	562836
39818	2201021	562775
39819	2201051	562713
39820	2201084	562652
39821	2201115	562591
39822	2201147	562530
39823	2201179	562468
39824	2201210	562407
39825	2201242	562346
39826	2201274	562285
39827	2201308	562224
39828	2201339	562162
39829	2201372	562101
39830	2201410	562042
39831	2201444	561981
39832	2201476	561920
39833	2201509	561859
39834	2201543	561798
39835	2201576	561737
39836	2201612	561677
39837	2201873	561674
39838	2202010	561640
39839	2202146	561605
39840	2202280	561570
39841	2202412	561534
39842	2202549	561500
39843	2202834	561503
39844	2202956	561465
39845	2203086	561429
39846	2203216	561392
39847	2203347	561356
39848	2203616	561355
39849	2203641	561292
39850	2203695	561237
39851	2203730	561176
39852	2203758	561114
39853	2203786	561052
39854	2203816	560990
39855	2203845	560928
39856	2203871	560865
39857	2203901	560804
39858	2203937	560743
39859	2203971	560683
39860	2203999	560620
39861	2204034	560560
39862	2204068	560499
39863	2204096	560437
39864	2204125	560375
39865	2204157	560314
39866	2204189	560253
39867	2204218	560191
39868	2204247	560129
39869	2204282	560068
39870	2204315	560007
39871	2204344	559945
39872	2204377	559885
39873	2204411	559824
39874	2204442	559762
39875	2204477	559702
39876	2204509	559641
39877	2204542	559580
39878	2204573	559518
39879	2204606	559457
39880	2204639	559396
39881	2204672	559335
39882	2204881	559319
39883	2205180	559326
39884	2205313	559290
39885	2205442	559254
39886	2205575	559218
39887	2205715	559184
39888	2205846	559148
39889	2205963	559108
39890	2206088	559071
39891	2206217	559034
39892	2206353	558999
39893	2206687	559014
39894	2206711	558951
39895	2206757	558894
39896	2206788	558832
39897	2206814	558769
39898	2206842	558707
39899	2206872	558645
39900	2206899	558583
39901	2206927	558521
39902	2206953	558458
39903	2206983	558396
39904	2207014	558335
39905	2207046	558274
39906	2207075	558212
39907	2207104	558150
39908	2207133	558088
39909	2207163	558026
39910	2207192	557964
39911	2207225	557903
39912	2207257	557842
39913	2207287	557780
39914	2207320	557719
39915	2207354	557659
39916	2207386	557597
39917	2207418	557536
39918	2207448	557475
39919	2207477	557413
39920	2207513	557352
39921	2207546	557292
39922	2207580	557231
39923	2207613	557170
39924	2207645	557109
39925	2207679	557048
39926	2207715	556988
39927	2207747	556927
39928	2208134	556955
39929	2208271	556920
39930	2208557	556923
39931	2208708	556892
39932	2208821	556851
39933	2208958	556817
39934	2209100	556783
39935	2209226	556746
39936	2209353	556708
39937	2209482	556672
39938	2209625	556638
39939	2209884	556634
39940	2209943	556580
39941	2209970	556517
39942	2209997	556455
39943	2210026	556393
39944	2210054	556331
39945	2210081	556268
39946	2210108	556206
39947	2210141	556145
39948	2210172	556083
39949	2210203	556022
39950	2210232	555960
39951	2210260	555898
39952	2210291	555836
39953	2210322	555775
39954	2210356	555714
39955	2210388	555653
39956	2210419	555592
39957	2210449	555530
39958	2210480	555469
39959	2210512	555407
39960	2210541	555345
39961	2210572	555284
39962	2210603	555223
39963	2210635	555161
39964	2210669	555101
39965	2210704	555040
39966	2210737	554979
39967	2210769	554918
39968	2210802	554857
39969	2210832	554796
39970	2210866	554735
39971	2210897	554674
39972	2210929	554613
39973	2211393	554660
39974	2211550	554630
39975	2211695	554597
39976	2211829	554562
39977	2211961	554525
39978	2212244	554527
39979	2212582	554542
39980	2212712	554506
39981	2212829	554466
39982	2213193	554488
39983	2213236	554429
39984	2213266	554368
39985	2213291	554305
39986	2213318	554242
39987	2213342	554179
39988	2213370	554117
39989	2213398	554055
39990	2213425	553992
39991	2213453	553930
39992	2213481	553868
39993	2213510	553806
39994	2213541	553745
39995	2213571	553683
39996	2213601	553621
39997	2213628	553559
39998	2213667	553499
39999	2213700	553438
40000	2213728	553376
40001	2213759	553315
40002	2213790	553253
40003	2213824	553193
40004	2213856	553132
40005	2213890	553071
40006	2213921	553010
40007	2213952	552948
40008	2213985	552887
40009	2214020	552827
40010	2214054	552766
40011	2214086	552705
40012	2214118	552644
40013	2214148	552582
40014	2214181	552521
40015	2214215	552461
40016	2214249	552400
40017	2214493	552392
40018	2214798	552398
40019	2214911	552357
40020	2215040	552321
40021	2215175	552285
40022	2215306	552249
40023	2215447	552215
40024	2215571	552176
40025	2215698	552139
40026	2215827	552102
40027	2215953	552064
40028	2216189	552054
40029	2216247	551999
40030	2216275	551937
40031	2216302	551874
40032	2216329	551812
40033	2216357	551750
40034	2216385	551688
40035	2216413	551625
40036	2216444	551564
40037	2216473	551502
40038	2216502	551440
40039	2216532	551378
40040	2216560	551316
40041	2216590	551255
40042	2216620	551193
40043	2216650	551131
40044	2216681	551070
40045	2216712	551008
40046	2216742	550947
40047	2216773	550885
40048	2216804	550824
40049	2216837	550763
40050	2216870	550702
40051	2216899	550640
40052	2216930	550579
40053	2216961	550518
40054	2216991	550456
40055	2217024	550395
40056	2217058	550334
40057	2217094	550274
40058	2217125	550213
40059	2217157	550152
40060	2217190	550091
40061	2217223	550030
40062	2217567	550046
40063	2217707	550012
40064	2217838	549975
40065	2217972	549939
40066	2218105	549903
40067	2218239	549867
40068	2218367	549830
40069	2218670	549836
40070	2218799	549799
40071	2218929	549762
40072	2219049	549723
40073	2219168	549683
40074	2219412	549674
40075	2219465	549618
40076	2219495	549557
40077	2219522	549494
40078	2219548	549432
40079	2219575	549369
40080	2219605	549307
40081	2219634	549246
40082	2219664	549184
40083	2219693	549122
40084	2219723	549060
40085	2219754	548999
40086	2219784	548937
40087	2219813	548875
40088	2219843	548814
40089	2219875	548753
40090	2219908	548692
40091	2219936	548630
40092	2219968	548569
40093	2219998	548507
40094	2220029	548445
40095	2220058	548384
40096	2220092	548323
40097	2220122	548261
40098	2220154	548200
40099	2220186	548139
40100	2220220	548078
40101	2220251	548017
40102	2220287	547957
40103	2220317	547895
40104	2220351	547835
40105	2220386	547774
40106	2220422	547714
40107	2220454	547653
40108	2220713	547648
40109	2221039	547659
40110	2221180	547625
40111	2221320	547590
40112	2221464	547557
40113	2221598	547521
40114	2221748	547489
40115	2221876	547451
40116	2222005	547414
40117	2222128	547375
40118	2222414	547377
40119	2222464	547320
40120	2222495	547258
40121	2222528	547198
40122	2222554	547135
40123	2222579	547072
40124	2222606	547010
40125	2222636	546948
40126	2222662	546886
40127	2222691	546824
40128	2222722	546762
40129	2222755	546701
40130	2222787	546640
40131	2222818	546579
40132	2222847	546517
40133	2222881	546456
40134	2222915	546396
40135	2222949	546335
40136	2222979	546273
40137	2223012	546212
40138	2223042	546151
40139	2223072	546089
40140	2223102	546028
40141	2223131	545966
40142	2223165	545905
40143	2223200	545845
40144	2223230	545783
40145	2223265	545723
40146	2223295	545661
40147	2223329	545600
40148	2223358	545539
40149	2223390	545477
40150	2223421	545416
40151	2223454	545355
40152	2223823	545377
40153	2223949	545339
40154	2224236	545340
40155	2224363	545302
40156	2224499	545267
40157	2224617	545227
40158	2224741	545188
40159	2224887	545155
40160	2225008	545116
40161	2225147	545080
40162	2225268	545041
40163	2225550	545041
40164	2225606	544986
40165	2225641	544926
40166	2225668	544863
40167	2225693	544800
40168	2225722	544739
40169	2225759	544679
40170	2225786	544616
40171	2225814	544554
40172	2225841	544492
40173	2225873	544431
40174	2225901	544368
40175	2225929	544306
40176	2225957	544244
40177	2225985	544182
40178	2226015	544121
40179	2226046	544059
40180	2226077	543998
40181	2226108	543937
40182	2226139	543875
40183	2226168	543813
40184	2226197	543752
40185	2226231	543691
40186	2226264	543630
40187	2226295	543569
40188	2226326	543507
40189	2226357	543446
40190	2226389	543385
40191	2226419	543323
40192	2226449	543262
40193	2226483	543201
40194	2226518	543141
40195	2226550	543080
40196	2226584	543019
40197	2226974	543045
40198	2227100	543007
40199	2227232	542970
40200	2227380	542937
40201	2227519	542902
40202	2227772	542895
40203	2228118	542910
40204	2228387	542907
40205	2228695	542913
40206	2228723	542851
40207	2228774	542795
40208	2228798	542732
40209	2228826	542669
40210	2228853	542607
40211	2228880	542545
40212	2228905	542482
40213	2228935	542420
40214	2228960	542357
40215	2228991	542296
40216	2229018	542234
40217	2229052	542173
40218	2229081	542111
40219	2229111	542050
40220	2229139	541988
40221	2229168	541926
40222	2229201	541865
40223	2229231	541803
40224	2229266	541743
40225	2229298	541682
40226	2229329	541620
40227	2229358	541559
40228	2229388	541497
40229	2229419	541436
40230	2229448	541374
40231	2229479	541312
40232	2229509	541251
40233	2229540	541189
40234	2229580	541130
40235	2229612	541069
40236	2229645	541008
40237	2229676	540947
40238	2229710	540886
40239	2229744	540826
40240	2229778	540765
40241	2230043	540761
40242	2230368	540770
40243	2230503	540734
40244	2230656	540702
40245	2230778	540663
40246	2230907	540626
40247	2231043	540590
40248	2231199	540559
40249	2231325	540520
40250	2231446	540481
40251	2231792	540496
40252	2231821	540434
40253	2231869	540377
40254	2231901	540316
40255	2231931	540254
40256	2231957	540191
40257	2231983	540129
40258	2232010	540066
40259	2232037	540004
40260	2232065	539942
40261	2232095	539881
40262	2232126	539819
40263	2232156	539758
40264	2232186	539696
40265	2232217	539635
40266	2232250	539574
40267	2232282	539513
40268	2232315	539452
40269	2232349	539391
40270	2232385	539331
40271	2232417	539270
40272	2232453	539210
40273	2232487	539149
40274	2232518	539088
40275	2232555	539028
40276	2232588	538967
40277	2232620	538906
40278	2232650	538844
40279	2232681	538783
40280	2232715	538723
40281	2232749	538662
40282	2232781	538601
40283	2232814	538540
40284	2232844	538478
40285	2232874	538417
40286	2233304	538452
40287	2233446	538417
40288	2233585	538382
40289	2233894	538388
40290	2234022	538350
40291	2234154	538313
40292	2234287	538276
40293	2234447	538245
40294	2234575	538207
40295	2234722	538174
40296	2234850	538136
40297	2235175	538146
40298	2235200	538083
40299	2235246	538025
40300	2235273	537963
40301	2235299	537900
40302	2235325	537837
40303	2235353	537775
40304	2235382	537714
40305	2235412	537652
40306	2235439	537590
40307	2235465	537527
40308	2235497	537466
40309	2235529	537405
40310	2235557	537343
40311	2235583	537281
40312	2235614	537219
40313	2235647	537158
40314	2235679	537097
40315	2235709	537036
40316	2235741	536975
40317	2235771	536913
40318	2235801	536851
40319	2235833	536790
40320	2235865	536729
40321	2235896	536668
40322	2235927	536606
40323	2235958	536545
40324	2235988	536484
40325	2236018	536422
40326	2236049	536361
40327	2236085	536301
40328	2236120	536240
40329	2236157	536181
40330	2236191	536120
40331	2236227	536060
40332	2236432	536040
40333	2236571	536005
40334	2236704	535968
40335	2236827	535929
40336	2236958	535891
40337	2237087	535853
40338	2237224	535817
40339	2237351	535779
40340	2237488	535743
40341	2237614	535705
40342	2237916	535708
40343	2238211	535710
40344	2238234	535647
40345	2238289	535591
40346	2238317	535529
40347	2238345	535467
40348	2238370	535404
40349	2238398	535342
40350	2238425	535280
40351	2238455	535218
40352	2238481	535156
40353	2238509	535094
40354	2238543	535033
40355	2238575	534972
40356	2238606	534911
40357	2238634	534849
40358	2238667	534788
40359	2238698	534727
40360	2238731	534666
40361	2238761	534604
40362	2238795	534544
40363	2238824	534482
40364	2238853	534420
40365	2238889	534360
40366	2238922	534299
40367	2238956	534239
40368	2238989	534178
40369	2239023	534117
40370	2239056	534056
40371	2239089	533995
40372	2239118	533934
40373	2239149	533872
40374	2239182	533812
40375	2239213	533750
40376	2239247	533690
40377	2239285	533630
40378	2239493	533611
40379	2239628	533574
40380	2239939	533580
40381	2240070	533542
40382	2240203	533505
40383	2240329	533467
40384	2240472	533432
40385	2240598	533393
40386	2240723	533355
40387	2240857	533318
40388	2240993	533281
40389	2241298	533285
40390	2241350	533229
40391	2241381	533168
40392	2241409	533105
40393	2241437	533043
40394	2241464	532981
40395	2241491	532919
40396	2241519	532857
40397	2241547	532795
40398	2241578	532734
40399	2241608	532672
40400	2241637	532610
40401	2241667	532549
40402	2241696	532487
40403	2241729	532426
40404	2241759	532365
40405	2241789	532303
40406	2241820	532242
40407	2241853	532181
40408	2241883	532120
40409	2241913	532058
40410	2241942	531996
40411	2241977	531936
40412	2242010	531875
40413	2242041	531814
40414	2242072	531752
40415	2242102	531691
40416	2242136	531630
40417	2242167	531569
40418	2242198	531508
40419	2242231	531447
40420	2242264	531386
40421	2242295	531325
40422	2242328	531264
40423	2242363	531204
40424	2242793	531237
40425	2242924	531199
40426	2243072	531166
40427	2243224	531133
40428	2243367	531098
40429	2243514	531065
40430	2243649	531028
40431	2243780	530990
40432	2243926	530956
40433	2244045	530916
40434	2244351	530920
40435	2244411	530865
40436	2244436	530802
40437	2244462	530740
40438	2244487	530677
40439	2244517	530616
40440	2244545	530554
40441	2244574	530492
40442	2244603	530430
40443	2244633	530369
40444	2244665	530308
40445	2244697	530246
40446	2244727	530185
40447	2244756	530123
40448	2244787	530062
40449	2244817	530000
40450	2244846	529939
40451	2244879	529878
40452	2244912	529817
40453	2244941	529755
40454	2244971	529694
40455	2245002	529633
40456	2245030	529570
40457	2245059	529509
40458	2245090	529448
40459	2245124	529387
40460	2245158	529326
40461	2245189	529265
40462	2245223	529204
40463	2245258	529144
40464	2245293	529084
40465	2245322	529022
40466	2245356	528962
40467	2245389	528901
40468	2245423	528840
40469	2245683	528833
40470	2245824	528798
40471	2246142	528804
40472	2246281	528768
40473	2246403	528728
40474	2246532	528690
40475	2246670	528654
40476	2246799	528616
40477	2246940	528580
40478	2247071	528543
40479	2247395	528550
40480	2247419	528487
40481	2247463	528429
40482	2247489	528367
40483	2247517	528305
40484	2247542	528242
40485	2247571	528180
40486	2247599	528118
40487	2247628	528057
40488	2247656	527994
40489	2247684	527932
40490	2247716	527872
40491	2247746	527810
40492	2247776	527749
40493	2247805	527687
40494	2247837	527626
40495	2247867	527564
40496	2247897	527503
40497	2247932	527442
40498	2247962	527381
40499	2247990	527319
40500	2248021	527258
40501	2248050	527196
40502	2248078	527134
40503	2248108	527072
40504	2248139	527011
40505	2248170	526950
40506	2248202	526889
40507	2248232	526827
40508	2248264	526767
40509	2248294	526705
40510	2248327	526644
40511	2248361	526584
40512	2248393	526523
40513	2248424	526461
40514	2248462	526402
40515	2248493	526341
40516	2248935	526376
40517	2249063	526337
40518	2249185	526297
40519	2249311	526258
40520	2249445	526221
40521	2249589	526186
40522	2249743	526154
40523	2249882	526118
40524	2250016	526081
40525	2250319	526083
40526	2250450	526045
40527	2250718	526039
40528	2250768	525982
40529	2250802	525922
40530	2250827	525859
40531	2250854	525797
40532	2250882	525735
40533	2250911	525673
40534	2250939	525611
40535	2250972	525550
40536	2251000	525488
40537	2251031	525427
40538	2251061	525366
40539	2251093	525305
40540	2251125	525244
40541	2251158	525183
40542	2251192	525122
40543	2251224	525061
40544	2251253	524999
40545	2251286	524939
40546	2251314	524877
40547	2251346	524816
40548	2251380	524755
40549	2251412	524694
40550	2251439	524632
40551	2251474	524572
40552	2251505	524511
40553	2251536	524449
40554	2251568	524388
40555	2251601	524327
40556	2251630	524266
40557	2251660	524204
40558	2251695	524144
40559	2251730	524084
40560	2251945	524066
40561	2252089	524030
40562	2252420	524039
40563	2252544	523999
40564	2252668	523960
40565	2252793	523920
40566	2252950	523888
40567	2253081	523851
40568	2253224	523815
40569	2253348	523776
40570	2253485	523739
40571	2253792	523742
40572	2253850	523687
40573	2253878	523625
40574	2253910	523564
40575	2253936	523502
40576	2253962	523439
40577	2253987	523377
40578	2254015	523315
40579	2254047	523254
40580	2254076	523192
40581	2254103	523130
40582	2254133	523068
40583	2254164	523007
40584	2254194	522946
40585	2254226	522885
40586	2254258	522823
40587	2254290	522763
40588	2254323	522702
40589	2254355	522641
40590	2254384	522579
40591	2254416	522518
40592	2254448	522457
40593	2254480	522396
40594	2254512	522335
40595	2254545	522274
40596	2254576	522213
40597	2254607	522152
40598	2254638	522091
40599	2254672	522030
40600	2254704	521969
40601	2254739	521909
40602	2254769	521847
40603	2254802	521787
40604	2254832	521725
40605	2254866	521665
40606	2255366	521712
40607	2255512	521677
40608	2255655	521642
40609	2255799	521607
40610	2255948	521573
40611	2256222	521568
40612	2256645	521597
40613	2256811	521567
40614	2257101	521566
40615	2257148	521508
40616	2257175	521446
40617	2257201	521384
40618	2257228	521322
40619	2257257	521260
40620	2257282	521197
40621	2257314	521136
40622	2257345	521075
40623	2257371	521013
40624	2257397	520950
40625	2257429	520889
40626	2257460	520828
40627	2257488	520766
40628	2257517	520704
40629	2257545	520642
40630	2257578	520582
40631	2257609	520520
40632	2257639	520459
40633	2257670	520398
40634	2257698	520336
40635	2257731	520275
40636	2257762	520214
40637	2257795	520153
40638	2257824	520091
40639	2257855	520030
40640	2257883	519968
40641	2257916	519908
40642	2257950	519847
40643	2257981	519786
40644	2258014	519725
40645	2258047	519664
40646	2258078	519603
40647	2258108	519542
40648	2258145	519482
40649	2258373	519466
40650	2258503	519428
40651	2258807	519429
40652	2258938	519391
40653	2259076	519354
40654	2259198	519314
40655	2259321	519274
40656	2259436	519232
40657	2259570	519194
40658	2259703	519157
40659	2259835	519119
40660	2259976	519083
40661	2260225	519071
40662	2260255	519010
40663	2260286	518949
40664	2260314	518887
40665	2260342	518825
40666	2260368	518763
40667	2260395	518700
40668	2260427	518639
40669	2260457	518578
40670	2260487	518516
40671	2260516	518455
40672	2260543	518393
40673	2260575	518332
40674	2260603	518270
40675	2260635	518209
40676	2260667	518148
40677	2260701	518087
40678	2260734	518027
40679	2260766	517966
40680	2260798	517905
40681	2260829	517843
40682	2260862	517783
40683	2260894	517722
40684	2260926	517661
40685	2260957	517600
40686	2260987	517538
40687	2261021	517478
40688	2261052	517417
40689	2261084	517355
40690	2261116	517295
40691	2261150	517234
40692	2261181	517173
40693	2261213	517112
40694	2261581	517128
40695	2261714	517090
40696	2261854	517054
40697	2261987	517016
40698	2262124	516979
40699	2262262	516942
40700	2262391	516903
40701	2262682	516901
40702	2262809	516862
40703	2262941	516824
40704	2263072	516786
40705	2263365	516784
40706	2263414	516727
40707	2263440	516665
40708	2263467	516603
40709	2263496	516541
40710	2263524	516479
40711	2263550	516417
40712	2263579	516355
40713	2263612	516294
40714	2263641	516233
40715	2263673	516172
40716	2263702	516110
40717	2263733	516049
40718	2263760	515987
40719	2263791	515925
40720	2263823	515864
40721	2263856	515804
40722	2263885	515742
40723	2263919	515682
40724	2263948	515620
40725	2263976	515558
40726	2264010	515497
40727	2264044	515437
40728	2264074	515376
40729	2264107	515315
40730	2264139	515254
40731	2264172	515193
40732	2264205	515132
40733	2264239	515072
40734	2264270	515011
40735	2264301	514949
40736	2264332	514888
40737	2264364	514827
40738	2264401	514768
40739	2264648	514755
40740	2264978	514762
40741	2265113	514725
40742	2265264	514691
40743	2265414	514657
40744	2265555	514621
40745	2265677	514580
40746	2265822	514545
40747	2265947	514505
40748	2266103	514472
40749	2266231	514433
40750	2266527	514432
40751	2266571	514373
40752	2266602	514312
40753	2266631	514251
40754	2266655	514188
40755	2266684	514126
40756	2266714	514065
40757	2266743	514003
40758	2266771	513941
40759	2266802	513880
40760	2266836	513819
40761	2266865	513758
40762	2266896	513697
40763	2266925	513635
40764	2266954	513573
40765	2266986	513512
40766	2267013	513450
40767	2267047	513390
40768	2267078	513329
40769	2267109	513267
40770	2267139	513206
40771	2267167	513144
40772	2267199	513083
40773	2267229	513022
40774	2267262	512961
40775	2267291	512899
40776	2267322	512838
40777	2267353	512777
40778	2267388	512717
40779	2267418	512655
40780	2267448	512594
40781	2267481	512533
40782	2267514	512473
40783	2267547	512412
40784	2267578	512351
40785	2267611	512290
40786	2267739	512251
40787	2267885	512216
40788	2268172	512212
40789	2268309	512175
40790	2268479	512145
40791	2268774	512144
40792	2268896	512103
40793	2269034	512066
40794	2269161	512027
40795	2269190	511965
40796	2269244	511909
40797	2269275	511848
40798	2269304	511786
40799	2269330	511724
40800	2269362	511663
40801	2269391	511601
40802	2269419	511539
40803	2269447	511478
40804	2269478	511416
40805	2269510	511355
40806	2269539	511294
40807	2269569	511232
40808	2269600	511171
40809	2269630	511110
40810	2269661	511049
40811	2269694	510988
40812	2269727	510927
40813	2269761	510867
40814	2269793	510806
40815	2269823	510744
40816	2269854	510683
40817	2269886	510623
40818	2269919	510562
40819	2269954	510502
40820	2269985	510440
40821	2270016	510379
40822	2270045	510318
40823	2270076	510257
40824	2270109	510196
40825	2270141	510135
40826	2270174	510074
40827	2270205	510013
40828	2270562	510025
40829	2270695	509987
40830	2270834	509950
40831	2270982	509915
40832	2271150	509885
40833	2271279	509846
40834	2271400	509805
40835	2271526	509765
40836	2271647	509724
40837	2271939	509721
40838	2272059	509680
40839	2272388	509686
40840	2272418	509624
40841	2272473	509569
40842	2272500	509507
40843	2272528	509445
40844	2272556	509383
40845	2272583	509321
40846	2272612	509259
40847	2272641	509198
40848	2272669	509136
40849	2272696	509074
40850	2272729	509013
40851	2272757	508951
40852	2272786	508890
40853	2272817	508828
40854	2272847	508767
40855	2272877	508706
40856	2272914	508646
40857	2272946	508585
40858	2272978	508524
40859	2273008	508463
40860	2273039	508402
40861	2273067	508340
40862	2273099	508279
40863	2273132	508218
40864	2273163	508157
40865	2273194	508096
40866	2273225	508035
40867	2273256	507974
40868	2273285	507912
40869	2273315	507851
40870	2273346	507790
40871	2273384	507730
40872	2273415	507669
40873	2273448	507608
40874	2273650	507585
40875	2273800	507551
40876	2274103	507550
40877	2274245	507514
40878	2274391	507478
40879	2274527	507441
40880	2274688	507409
40881	2274819	507370
40882	2274953	507332
40883	2275079	507292
40884	2275193	507249
40885	2275510	507252
40886	2275557	507194
40887	2275582	507132
40888	2275608	507069
40889	2275636	507007
40890	2275661	506945
40891	2275689	506883
40892	2275714	506821
40893	2275741	506759
40894	2275770	506697
40895	2275798	506635
40896	2275827	506574
40897	2275855	506512
40898	2275888	506451
40899	2275918	506390
40900	2275948	506329
40901	2275979	506267
40902	2276010	506206
40903	2276041	506145
40904	2276069	506083
40905	2276103	506023
40906	2276135	505962
40907	2276166	505901
40908	2276197	505840
40909	2276226	505778
40910	2276261	505718
40911	2276291	505657
40912	2276320	505595
40913	2276358	505535
40914	2276394	505476
40915	2276430	505415
40916	2276462	505355
40917	2276497	505294
40918	2276528	505233
40919	2276561	505173
40920	2276592	505111
40921	2277142	505165
40922	2277279	505128
40923	2277422	505092
40924	2277570	505057
40925	2277701	505017
40926	2277828	504978
40927	2278136	504978
40928	2278272	504940
40929	2278416	504904
40930	2278555	504867
40931	2278695	504830
40932	2278717	504767
40933	2278766	504710
40934	2278797	504649
40935	2278826	504587
40936	2278855	504525
40937	2278885	504464
40938	2278912	504402
40939	2278941	504340
40940	2278969	504279
40941	2278998	504217
40942	2279028	504156
40943	2279054	504093
40944	2279084	504032
40945	2279116	503971
40946	2279150	503911
40947	2279183	503850
40948	2279211	503788
40949	2279241	503727
40950	2279270	503665
40951	2279302	503605
40952	2279337	503544
40953	2279368	503483
40954	2279401	503423
40955	2279430	503361
40956	2279458	503299
40957	2279490	503238
40958	2279526	503178
40959	2279557	503117
40960	2279593	503057
40961	2279625	502996
40962	2279656	502935
40963	2279687	502874
40964	2279722	502814
40965	2279758	502754
40966	2280015	502743
40967	2280343	502747
40968	2280481	502710
40969	2280618	502672
40970	2280749	502633
40971	2280879	502594
40972	2281011	502555
40973	2281152	502518
40974	2281284	502479
40975	2281418	502441
40976	2281729	502441
40977	2281779	502384
40978	2281806	502322
40979	2281842	502262
40980	2281870	502200
40981	2281897	502138
40982	2281925	502076
40983	2281952	502015
40984	2281982	501953
40985	2282010	501891
40986	2282036	501829
40987	2282067	501768
40988	2282097	501707
40989	2282124	501645
40990	2282155	501584
40991	2282187	501523
40992	2282220	501462
40993	2282250	501401
40994	2282279	501339
40995	2282313	501279
40996	2282346	501218
40997	2282376	501157
40998	2282408	501096
40999	2282439	501035
41000	2282471	500974
41001	2282503	500913
41002	2282536	500853
41003	2282569	500792
41004	2282601	500731
41005	2282634	500671
41006	2282665	500609
41007	2282699	500549
41008	2282734	500489
41009	2282765	500428
41010	2282797	500367
41011	2283137	500374
41012	2283276	500336
41013	2283403	500296
41014	2283696	500292
41015	2283859	500260
41016	2283991	500221
41017	2284132	500184
41018	2284259	500144
41019	2284396	500106
41020	2284527	500067
41021	2284645	500025
41022	2284772	499985
41023	2284802	499924
41024	2284848	499866
41025	2284883	499805
41026	2284915	499745
41027	2284947	499684
41028	2284978	499623
41029	2285010	499562
41030	2285045	499502
41031	2285077	499441
41032	2285108	499380
41033	2285139	499319
41034	2285172	499258
41035	2285207	499198
41036	2285268	499143
41037	2285313	499085
41038	2285351	499026
41039	2285431	498975
41040	2285479	498918
41041	2285533	498862
41042	2285574	498803
41043	2285643	498750
41044	2285724	498700
41045	2285785	498645
41046	2285828	498587
41047	2286423	498649
41048	2286573	498614
41049	2286704	498575
41050	2286835	498535
41051	2286966	498496
41052	2287092	498455
41053	2287200	498411
41054	2287326	498371
41055	2287447	498329
41056	2287571	498289
41057	2287859	498283
41058	2287999	498246
41059	2288135	498208
41060	2288499	498219
41061	2288527	498157
41062	2288571	498099
41063	2288605	498039
41064	2288634	497977
41065	2288662	497915
41066	2288694	497854
41067	2288729	497794
41068	2288764	497734
41069	2288801	497674
41070	2288836	497614
41071	2288876	497555
41072	2288914	497495
41073	2288952	497435
41074	2288998	497378
41075	2289039	497319
41076	2289084	497261
41077	2289135	497204
41078	2289186	497147
41079	2289227	497088
41080	2289272	497030
41081	2289315	496972
41082	2289354	496912
41083	2289389	496852
41084	2289427	496793
41085	2289465	496733
41086	2289505	496674
41087	2289549	496616
41088	2289582	496555
41089	2289867	496549
41090	2290049	496521
41091	2290183	496482
41092	2290351	496450
41093	2290471	496409
41094	2290598	496368
41095	2290729	496329
41096	2290863	496290
41097	2290995	496251
41098	2291152	496217
