iter	RMSE
1513	0.710373725
1514	0.710368755
1515	0.7103637549
1516	0.710358383
1517	0.7103515687
1518	0.7103465867
1519	0.7103432779
1520	0.7103380824
1521	0.710332478
1522	0.7103265422
1523	0.7103222034
1524	0.7103181283
1525	0.7103126215
1526	0.7103074471
1527	0.7103019858
1528	0.7102979634
1529	0.7102929089
1530	0.7102878223
1531	0.7102837095
1532	0.7102800775
1533	0.710273817
1534	0.7102680246
1535	0.7102638169
1536	0.7102586474
1537	0.710254338
1538	0.710249503
1539	0.7102437721
1540	0.7102369927
1541	0.7102322908
1542	0.7102281655
1543	0.7102241054
1544	0.7102205275
1545	0.7102162868
1546	0.7102118511
1547	0.7102064388
1548	0.7102011999
1549	0.7101952898
1550	0.710190963
1551	0.7101858935
1552	0.7101814399
1553	0.7101769697
1554	0.710171359
1555	0.7101673965
1556	0.7101618794
1557	0.7101561416
1558	0.7101495667
1559	0.7101455225
1560	0.710139985
1561	0.7101357789
1562	0.710131145
1563	0.7101273165
1564	0.7101221694
1565	0.7101162328
1566	0.7101119167
1567	0.7101060103
1568	0.7101031087
1569	0.7100981163
1570	0.7100938866
1571	0.7100898672
1572	0.7100838114
1573	0.7100794455
1574	0.7100755638
1575	0.7100714552
1576	0.7100669114
1577	0.7100607695
1578	0.7100557118
1579	0.7100513991
1580	0.7100467751
1581	0.710043021
1582	0.7100396773
1583	0.7100353601
1584	0.7100289689
1585	0.7100232868
1586	0.7100173226
1587	0.710013215
1588	0.7100091491
1589	0.7100031708
1590	0.7099987846
1591	0.7099952096
1592	0.7099904245
1593	0.7099859241
1594	0.709981331
1595	0.7099757972
1596	0.7099715995
1597	0.7099664316
1598	0.7099619881
1599	0.7099571304
1600	0.7099540897
1601	0.7099496995
1602	0.7099456118
1603	0.7099415643
1604	0.7099360441
1605	0.7099319643
1606	0.7099274862
1607	0.7099226195
1608	0.7099178998
1609	0.7099145261
1610	0.7099102748
1611	0.7099036462
1612	0.7098986162
1613	0.7098929325
1614	0.7098880598
1615	0.7098831916
1616	0.7098784263
1617	0.7098723749
1618	0.7098675482
1619	0.7098619476
1620	0.7098581885
1621	0.7098534515
1622	0.7098481525
1623	0.7098439409
1624	0.7098396513
1625	0.7098347129
1626	0.7098296798
1627	0.7098244236
1628	0.7098204506
1629	0.7098146887
1630	0.709810404
1631	0.7098042925
1632	0.7097992696
1633	0.7097948339
1634	0.7097915421
1635	0.7097860939
1636	0.7097812952
1637	0.7097765448
1638	0.7097723971
1639	0.7097672099
1640	0.7097638301
1641	0.7097588896
1642	0.7097537801
1643	0.7097476875
1644	0.7097432393
1645	0.7097378708
1646	0.7097338661
1647	0.7097287327
1648	0.7097250127
1649	0.7097210631
1650	0.7097166948
1651	0.7097120889
1652	0.7097069984
1653	0.7097026441
1654	0.7096978127
1655	0.7096927256
1656	0.7096885921
1657	0.7096845356
1658	0.7096806729
1659	0.7096764992
1660	0.7096731636
1661	0.7096674168
1662	0.7096635657
1663	0.7096562083
1664	0.7096494603
1665	0.7096449136
1666	0.7096407173
1667	0.7096367921
1668	0.709631741
1669	0.7096284894
1670	0.7096231362
1671	0.7096187315
1672	0.7096145033
1673	0.7096085926
1674	0.709604223
1675	0.7096001288
1676	0.709594941
1677	0.7095877979
1678	0.7095829111
1679	0.7095792398
1680	0.7095760315
1681	0.7095696258
1682	0.7095658028
1683	0.7095619324
1684	0.7095579797
1685	0.7095554579
1686	0.7095520784
1687	0.7095483379
1688	0.7095433814
1689	0.7095396535
1690	0.7095350083
1691	0.7095297681
1692	0.7095246875
1693	0.709521268
1694	0.7095168838
1695	0.7095123856
1696	0.7095084536
1697	0.7095045603
1698	0.7095003955
1699	0.7094959689
1700	0.709492822
1701	0.7094875941
1702	0.7094823105
1703	0.7094780456
1704	0.7094726378
1705	0.7094679793
1706	0.7094635999
1707	0.7094591803
1708	0.7094537041
1709	0.7094490543
1710	0.7094450037
1711	0.7094397092
1712	0.7094357757
1713	0.7094315681
1714	0.7094266399
1715	0.7094239775
1716	0.7094190386
1717	0.7094156167
1718	0.709410853
1719	0.7094060816
1720	0.7093995451
1721	0.7093945528
1722	0.7093911066
1723	0.7093861042
1724	0.7093820785
1725	0.7093779371
1726	0.7093742641
1727	0.7093709913
1728	0.709367245
1729	0.709364231
1730	0.7093596919
1731	0.7093554386
1732	0.7093515794
1733	0.7093481337
1734	0.7093442813
1735	0.7093409813
1736	0.7093359808
1737	0.7093299123
1738	0.7093256515
1739	0.709321132
1740	0.709316079
1741	0.7093115505
1742	0.7093083087
1743	0.7093035327
1744	0.7093000671
1745	0.7092959233
1746	0.7092908179
1747	0.7092857404
1748	0.7092828506
1749	0.7092780626
1750	0.709273553
1751	0.7092694133
1752	0.7092646918
1753	0.7092606218
1754	0.7092563762
1755	0.7092514447
1756	0.7092475309
1757	0.7092428682
1758	0.709237803
1759	0.7092347921
1760	0.7092287489
1761	0.7092256623
1762	0.7092198117
1763	0.7092160262
1764	0.7092122776
1765	0.7092059296
1766	0.7092013323
1767	0.7091974975
1768	0.7091931227
1769	0.7091890654
1770	0.7091841967
1771	0.7091791902
1772	0.709175391
1773	0.7091698502
1774	0.7091663844
1775	0.7091611584
1776	0.7091564731
1777	0.7091514336
1778	0.709147382
1779	0.7091436339
1780	0.7091388624
1781	0.7091356915
1782	0.7091320946
1783	0.7091282435
1784	0.7091230721
1785	0.7091193938
1786	0.7091156983
1787	0.7091126774
1788	0.7091088147
1789	0.7091040966
1790	0.7090990993
1791	0.7090940154
1792	0.7090901034
1793	0.7090844744
1794	0.709081978
1795	0.7090786598
1796	0.7090747106
1797	0.7090687818
1798	0.7090638961
1799	0.7090584301
1800	0.7090534872
1801	0.7090487727
1802	0.7090447727
1803	0.7090401631
1804	0.7090364817
1805	0.7090309938
1806	0.7090277497
1807	0.7090243614
1808	0.7090202221
1809	0.7090157285
1810	0.7090118776
1811	0.709006182
1812	0.7090017105
1813	0.7089984343
1814	0.7089943093
1815	0.708989786
1816	0.7089853074
1817	0.7089813201
1818	0.7089756039
1819	0.7089707973
1820	0.7089666939
1821	0.7089622834
1822	0.7089572661
1823	0.7089532912
1824	0.7089490583
1825	0.7089437363
1826	0.7089386046
1827	0.7089345931
1828	0.7089307996
1829	0.7089272978
1830	0.7089234723
1831	0.7089183073
1832	0.7089124944
1833	0.7089083403
1834	0.7089049286
1835	0.7089004356
1836	0.7088967759
1837	0.7088914244
1838	0.7088869862
1839	0.7088814467
1840	0.7088762769
1841	0.7088720619
1842	0.7088676412
1843	0.7088645846
1844	0.708860729
1845	0.7088557196
1846	0.708851727
1847	0.7088467552
1848	0.7088441643
1849	0.7088398163
1850	0.7088357744
1851	0.7088317969
1852	0.7088279705
1853	0.7088232834
1854	0.7088181883
1855	0.7088148084
1856	0.7088105918
1857	0.7088070205
1858	0.708803146
1859	0.7087977586
1860	0.7087924197
1861	0.7087874518
1862	0.7087836725
1863	0.7087796332
1864	0.7087754767
1865	0.7087715455
1866	0.7087677295
1867	0.7087628607
1868	0.7087587322
1869	0.7087549602
1870	0.7087513841
1871	0.7087471367
1872	0.708741651
1873	0.7087363031
1874	0.708732193
1875	0.7087272147
1876	0.7087231255
1877	0.7087192771
1878	0.7087161501
1879	0.7087118294
1880	0.7087078469
1881	0.7087049569
1882	0.7087010561
1883	0.7086967369
1884	0.7086922072
1885	0.7086881515
1886	0.7086822713
1887	0.7086769577
1888	0.7086727366
1889	0.7086672073
1890	0.7086626121
1891	0.7086577494
1892	0.7086524871
1893	0.7086487889
1894	0.708643355
1895	0.7086392256
1896	0.7086344222
1897	0.7086298272
1898	0.7086243655
1899	0.7086206203
1900	0.7086160492
1901	0.7086113206
1902	0.7086081189
1903	0.7086041302
1904	0.7086009495
1905	0.7085957823
1906	0.7085909882
1907	0.7085866161
1908	0.7085809709
1909	0.7085770618
1910	0.7085721373
1911	0.7085666369
1912	0.7085631543
1913	0.7085589414
1914	0.7085561593
1915	0.7085522754
1916	0.7085469383
1917	0.7085435285
1918	0.7085399057
1919	0.7085354204
1920	0.7085312217
1921	0.7085284278
1922	0.7085249569
1923	0.7085218927
1924	0.7085182164
1925	0.7085131719
1926	0.7085088882
1927	0.7085056991
1928	0.7085005152
1929	0.7084957517
1930	0.7084908599
1931	0.7084865132
1932	0.7084820761
1933	0.7084777153
1934	0.7084722566
1935	0.7084675093
1936	0.708464684
1937	0.7084612813
1938	0.7084570039
1939	0.7084530928
1940	0.7084483963
1941	0.7084434885
1942	0.708437809
1943	0.7084344405
1944	0.7084307979
1945	0.7084256816
1946	0.7084212554
1947	0.708418139
1948	0.7084152085
1949	0.708411394
1950	0.7084078915
1951	0.708404806
1952	0.7084010418
1953	0.7083964367
1954	0.7083930675
1955	0.7083901547
1956	0.7083869029
1957	0.7083820151
1958	0.7083792121
1959	0.7083758696
1960	0.7083704451
1961	0.70836616
1962	0.7083624071
1963	0.7083587162
1964	0.7083552786
1965	0.7083514637
1966	0.7083476167
1967	0.7083436734
1968	0.7083387233
1969	0.7083353413
1970	0.7083303325
1971	0.7083268233
1972	0.7083231321
1973	0.7083194491
1974	0.7083153531
1975	0.7083110099
1976	0.7083075719
1977	0.708304117
1978	0.7083007114
1979	0.708297335
1980	0.7082927125
1981	0.7082895785
1982	0.7082857689
1983	0.7082823918
1984	0.7082793979
1985	0.7082740402
1986	0.708270134
1987	0.7082671003
1988	0.708263081
1989	0.7082588912
1990	0.7082536092
1991	0.7082488486
1992	0.7082447701
1993	0.7082421605
1994	0.7082367448
1995	0.7082329451
1996	0.7082280214
1997	0.7082238376
1998	0.708219569
1999	0.7082155593
2000	0.7082106685
2001	0.7082064328
2002	0.7082017907
2003	0.7081976932
2004	0.7081943537
2005	0.7081899511
2006	0.7081856093
2007	0.7081833286
2008	0.7081805127
2009	0.7081756207
2010	0.708172884
2011	0.7081695621
2012	0.708166046
2013	0.7081617122
2014	0.7081567736
2015	0.7081523869
2016	0.7081476067
2017	0.7081440875
2018	0.7081406808
2019	0.7081373732
2020	0.7081341363
2021	0.7081309342
2022	0.7081276861
2023	0.7081238809
2024	0.7081202137
2025	0.7081166525
2026	0.7081131741
2027	0.7081101327
2028	0.7081062065
2029	0.7081034216
2030	0.7080996629
2031	0.7080949181
2032	0.7080907332
2033	0.7080863573
2034	0.7080822599
2035	0.708078015
2036	0.7080738247
2037	0.7080697783
2038	0.7080665012
2039	0.7080619121
2040	0.7080590429
2041	0.7080535654
2042	0.7080505541
2043	0.7080473071
2044	0.7080435689
2045	0.7080397906
2046	0.7080355152
2047	0.7080310799
2048	0.7080281241
2049	0.7080252644
2050	0.7080214986
2051	0.7080166843
2052	0.7080139388
2053	0.7080090704
2054	0.7080047521
2055	0.7080012815
2056	0.7079970749
2057	0.7079929794
2058	0.7079877746
2059	0.7079840973
2060	0.707980463
2061	0.7079761697
2062	0.707972965
2063	0.7079696887
2064	0.7079665896
2065	0.7079620872
2066	0.7079582604
2067	0.7079534306
2068	0.7079490043
2069	0.7079441481
2070	0.7079409604
2071	0.7079361517
2072	0.7079332522
2073	0.7079292883
2074	0.7079243237
2075	0.7079208156
2076	0.707916122
2077	0.7079134567
2078	0.707909242
2079	0.7079052197
2080	0.7079018613
2081	0.7078979652
2082	0.7078931571
2083	0.7078887497
2084	0.7078848561
2085	0.707881599
2086	0.7078785902
2087	0.7078750984
2088	0.7078718195
2089	0.707868408
2090	0.7078639047
2091	0.7078593451
2092	0.7078549518
2093	0.7078527314
2094	0.7078482585
2095	0.7078446151
2096	0.7078407222
2097	0.7078359614
2098	0.7078329032
2099	0.7078291869
2100	0.7078256569
2101	0.7078204338
2102	0.7078160679
2103	0.7078118982
2104	0.7078090052
2105	0.707805469
2106	0.7078021802
2107	0.7077988484
2108	0.7077957193
2109	0.7077919362
2110	0.7077885169
2111	0.7077844986
2112	0.707779061
2113	0.7077744877
2114	0.7077714847
2115	0.7077675561
2116	0.7077646439
2117	0.7077620256
2118	0.7077576472
2119	0.7077543019
2120	0.7077516517
2121	0.7077486881
2122	0.707744541
2123	0.7077414626
2124	0.7077378802
2125	0.7077338236
2126	0.7077316411
2127	0.7077273607
2128	0.7077236927
2129	0.7077205321
2130	0.7077171137
2131	0.70771389
2132	0.7077101376
2133	0.7077055363
2134	0.7076997699
2135	0.7076953481
2136	0.7076922253
2137	0.7076882489
2138	0.7076843653
2139	0.7076806221
2140	0.7076765364
2141	0.7076711292
2142	0.7076682975
2143	0.7076649548
2144	0.7076615802
2145	0.7076579411
2146	0.7076546298
2147	0.7076504129
2148	0.7076469874
2149	0.7076435917
2150	0.7076382537
2151	0.7076356119
2152	0.707632105
2153	0.7076296511
2154	0.70762613
2155	0.707622812
2156	0.7076195949
2157	0.7076163761
2158	0.7076108603
2159	0.7076080161
2160	0.7076053408
2161	0.7076018406
2162	0.7075976277
2163	0.7075944501
2164	0.7075913197
2165	0.7075887645
2166	0.7075859641
2167	0.7075820821
2168	0.7075774176
2169	0.7075732591
2170	0.7075699081
2171	0.7075656869
2172	0.7075611786
2173	0.7075578461
2174	0.7075547357
2175	0.7075505586
2176	0.7075467936
2177	0.7075422628
2178	0.7075398036
2179	0.7075353012
2180	0.7075315355
2181	0.7075263734
2182	0.7075231737
2183	0.7075184983
2184	0.7075149604
2185	0.707511469
2186	0.7075069728
2187	0.7075027249
2188	0.7074978541
2189	0.7074948234
2190	0.7074906424
2191	0.707486988
2192	0.7074836853
2193	0.7074813215
2194	0.7074769214
2195	0.7074733953
2196	0.7074705241
2197	0.7074677055
2198	0.7074640406
2199	0.7074605845
2200	0.7074571222
2201	0.7074539156
2202	0.707450742
2203	0.7074466194
2204	0.7074438249
2205	0.7074405714
2206	0.7074372482
2207	0.7074329755
2208	0.7074288963
2209	0.7074260357
2210	0.7074238161
2211	0.7074178215
2212	0.7074150146
2213	0.7074111214
2214	0.7074083423
2215	0.7074044648
2216	0.7074021713
2217	0.7073992877
2218	0.7073960211
2219	0.7073936241
2220	0.7073904562
2221	0.7073864877
2222	0.7073830854
2223	0.7073801652
2224	0.7073767244
2225	0.7073727418
2226	0.7073691158
2227	0.7073639708
2228	0.7073596105
2229	0.7073564443
2230	0.7073528418
2231	0.7073499976
2232	0.7073468629
2233	0.7073420909
2234	0.7073385738
2235	0.7073350075
2236	0.7073308331
2237	0.7073268071
2238	0.7073237742
2239	0.7073209725
2240	0.707316644
2241	0.7073129409
2242	0.7073099335
2243	0.707307571
2244	0.7073027712
2245	0.7072985855
2246	0.7072938108
2247	0.7072899925
2248	0.707285082
2249	0.7072816081
2250	0.7072795251
2251	0.707276331
2252	0.7072730086
2253	0.7072696758
2254	0.7072653823
2255	0.7072623911
2256	0.7072576174
2257	0.7072551441
2258	0.7072516141
2259	0.7072479571
2260	0.7072451602
2261	0.7072420143
2262	0.7072382737
2263	0.707234991
2264	0.7072308135
2265	0.7072268726
2266	0.7072222475
2267	0.707218225
2268	0.7072139825
2269	0.7072110018
2270	0.707207976
2271	0.7072039024
2272	0.7072006947
2273	0.7071977926
2274	0.7071945319
2275	0.7071907273
2276	0.7071859556
2277	0.7071835904
2278	0.7071787273
2279	0.7071752602
2280	0.7071714155
2281	0.7071684817
2282	0.7071646238
2283	0.7071617614
2284	0.7071582832
2285	0.7071537741
2286	0.7071505683
2287	0.7071467069
2288	0.7071436117
2289	0.7071395661
2290	0.7071363983
2291	0.7071322639
2292	0.7071293801
2293	0.7071260531
2294	0.7071229342
2295	0.7071188107
2296	0.7071149634
2297	0.7071116403
2298	0.7071080246
2299	0.7071050367
2300	0.7071022941
2301	0.707098986
2302	0.7070946813
2303	0.7070924094
2304	0.7070887847
2305	0.7070854177
2306	0.7070820338
2307	0.7070769514
2308	0.7070728851
2309	0.7070694492
2310	0.7070655755
2311	0.7070623196
2312	0.7070584278
2313	0.7070561323
2314	0.7070527404
2315	0.7070490485
2316	0.707046015
2317	0.7070429418
2318	0.7070391175
2319	0.7070360006
2320	0.7070321522
2321	0.7070294362
2322	0.7070249652
2323	0.7070211414
2324	0.7070191827
2325	0.7070155927
2326	0.707012358
2327	0.7070093557
2328	0.7070071328
2329	0.7070025133
2330	0.7069994048
2331	0.7069961557
2332	0.7069931893
2333	0.7069900517
2334	0.7069862861
2335	0.706983036
2336	0.706978944
2337	0.7069752035
2338	0.7069715352
2339	0.7069678987
2340	0.7069653848
2341	0.7069615044
2342	0.7069574743
2343	0.706953791
2344	0.706950678
2345	0.7069473212
2346	0.7069434787
2347	0.7069407618
2348	0.7069375799
2349	0.7069338339
2350	0.7069286632
2351	0.7069256829
2352	0.7069216897
2353	0.7069182094
2354	0.706914932
2355	0.7069108265
2356	0.706905678
2357	0.706902014
2358	0.7068980086
2359	0.7068944206
2360	0.7068911512
2361	0.7068875388
2362	0.7068842397
2363	0.7068810544
2364	0.7068779439
2365	0.706875719
2366	0.7068711336
2367	0.7068689487
2368	0.7068651755
2369	0.7068622653
2370	0.7068590236
2371	0.7068544796
2372	0.7068499632
2373	0.7068470282
2374	0.7068436928
2375	0.7068395513
2376	0.7068370168
2377	0.7068338536
2378	0.7068301404
2379	0.7068280567
2380	0.7068248671
2381	0.7068210575
2382	0.706817087
2383	0.7068134678
2384	0.7068084818
2385	0.7068044807
2386	0.7068009892
2387	0.7067981565
2388	0.706794592
2389	0.70679138
2390	0.7067890352
2391	0.7067849244
2392	0.7067820431
2393	0.7067792402
2394	0.7067750781
2395	0.7067716023
2396	0.7067679494
2397	0.706763725
2398	0.7067602913
2399	0.7067558891
2400	0.706752607
2401	0.7067500452
2402	0.7067464151
2403	0.7067433403
2404	0.7067404059
2405	0.7067366087
2406	0.7067318134
2407	0.7067285404
2408	0.706724824
2409	0.7067210067
2410	0.706718148
2411	0.70671387
2412	0.7067111758
2413	0.7067078738
2414	0.7067042964
2415	0.7067020942
2416	0.7066986694
2417	0.7066943692
2418	0.706691671
2419	0.7066884735
2420	0.7066850077
2421	0.706681783
2422	0.7066773883
2423	0.7066745962
2424	0.7066711391
2425	0.7066679618
2426	0.7066644394
2427	0.7066609291
2428	0.7066571344
2429	0.706652773
2430	0.7066481758
2431	0.7066444798
2432	0.7066410161
2433	0.706637105
2434	0.7066335531
2435	0.70663048
2436	0.7066269932
2437	0.7066236493
2438	0.7066204594
2439	0.7066174346
2440	0.7066125563
2441	0.7066093607
2442	0.7066056485
2443	0.7066001324
2444	0.7065960023
2445	0.7065923275
2446	0.7065887124
2447	0.7065852261
2448	0.7065817721
2449	0.706578081
2450	0.7065736827
2451	0.7065708254
2452	0.7065677645
2453	0.7065647581
2454	0.7065603628
2455	0.7065568432
2456	0.7065538945
2457	0.706550981
2458	0.7065474592
2459	0.7065440993
2460	0.7065401665
2461	0.706537291
2462	0.7065339956
2463	0.706530009
2464	0.7065263396
2465	0.7065231368
2466	0.7065190046
2467	0.7065137818
2468	0.7065099898
2469	0.7065061715
2470	0.706503766
2471	0.7064995128
2472	0.7064961384
2473	0.7064921208
2474	0.7064887037
2475	0.7064863039
2476	0.7064833782
2477	0.7064809233
2478	0.7064779259
2479	0.706475413
2480	0.7064727646
2481	0.7064698635
2482	0.7064658696
2483	0.7064624648
2484	0.706459196
2485	0.7064558131
2486	0.7064519348
2487	0.7064480222
2488	0.7064433497
2489	0.7064411106
2490	0.7064366522
2491	0.7064342647
2492	0.7064297238
2493	0.7064264274
2494	0.7064222337
2495	0.7064199361
2496	0.7064161472
2497	0.7064120753
2498	0.7064083964
2499	0.7064056515
2500	0.7064028019
2501	0.7063997039
2502	0.7063965259
2503	0.706393404
2504	0.7063901401
2505	0.706387886
2506	0.7063844691
2507	0.7063819724
2508	0.7063782413
2509	0.7063747858
2510	0.7063715307
2511	0.7063685199
2512	0.7063652063
2513	0.7063609049
2514	0.7063584844
2515	0.7063545459
2516	0.706351676
2517	0.7063488926
2518	0.7063455617
2519	0.7063434812
2520	0.7063393357
2521	0.7063361596
2522	0.7063320134
2523	0.7063277648
2524	0.7063228634
2525	0.7063200393
2526	0.7063170188
2527	0.7063129259
2528	0.7063099462
2529	0.7063072444
2530	0.7063032624
2531	0.7063013147
2532	0.7062978291
2533	0.7062952504
2534	0.7062929382
2535	0.7062896299
2536	0.70628624
2537	0.7062819885
2538	0.7062787358
2539	0.7062751425
2540	0.7062720068
2541	0.7062697981
2542	0.7062662576
2543	0.7062636968
2544	0.7062609653
2545	0.7062578355
2546	0.706255001
2547	0.7062518661
2548	0.7062492474
2549	0.7062467371
2550	0.706242966
2551	0.7062397146
2552	0.7062360534
2553	0.706232675
2554	0.7062286877
2555	0.7062257592
2556	0.7062224232
2557	0.706219318
2558	0.7062154158
2559	0.7062125987
2560	0.7062084705
2561	0.7062060476
2562	0.7062028946
2563	0.7061991738
2564	0.7061965741
2565	0.706193695
2566	0.7061908004
2567	0.7061874516
2568	0.7061842766
2569	0.7061808905
2570	0.7061786828
2571	0.7061753019
2572	0.7061720477
2573	0.7061696136
2574	0.7061668674
2575	0.7061627814
2576	0.7061599068
2577	0.7061564827
